DATA;Time;BTTS;IN LIVE?;Odd J;Odd M;Juice;EV;Stake;Lucro Max;Profit;Jogo;Liga;Região;Match ID;%_ProbMod;OBS;ROI;DATA_DISPLAY;Prob_BTTS;Fair_Odd_BTTS
2026-05-10;19:30;Sim;;1,95;2,1;0,00%;7,69%;1,0;1,10;-1,0;Novorizontino vs Botafogo SP;Brazil Serie B;Brazil;193192210,0;51,28%;;-100,0;10/05/2026;0,4020040346740138;2,487531035055073
2026-05-10;19:30;Sim;;1,94;2,0;0,00%;3,09%;1,0;1,00;-1,0;Nacional De Football vs Cerro;Uruguay Apertura;Uruguay;194052230,0;51,55%;;-100,0;10/05/2026;0,4381436624461103;2,2823512088841094
2026-05-10;21:00;Sim;;1,31;2,1;0,00%;60,31%;1,0;1,10;1,1;O'Higgins vs Everton de Vina;Chile Copa de la Liga;Chile;193985017,0;76,34%;;110,00000000000001;10/05/2026;0,4416430873392876;2,2642666995149026
2026-05-10;22:00;Sim;;1,67;1,8;0,00%;7,78%;1,0;0,80;0,8;LAFC vs Houston Dynamo;USA MLS;USA;193330598,0;59,88%;;80,0;10/05/2026;0,4615462274523136;2,166625516352644
2026-05-11;11:00;Sim;S;1,8;1,8;0,00%;0,00%;1,0;0,80;-1,0;East Bengal Club vs Punjab FC;India Super League;India;194203859,0;55,56%;;-100,0;11/05/2026;0,4534383032441407;2,205366832662012
2026-05-11;12:00;Sim;;1,84;1,9;0,00%;3,26%;1,0;0,90;-1,0;SC Grobinas vs FS Jelgava;Latvia Virsliga;Latvia;194270245,0;54,35%;;-100,0;11/05/2026;0,4291306133441563;2,330287419766525
2026-05-11;13:00;Sim;;1,73;2,2;0,00%;27,17%;1,0;1,20;1,2;FC Kafr Qasim vs Hapoel Nof HaGalil;Israel Leumit Liga;Israel;194321779,0;57,80%;;120,0;11/05/2026;0,428039479718415;2,3362276405676554
2026-05-11;13:00;Sim;;1,81;2,2;0,00%;21,55%;1,0;1,20;1,2;OC Safi vs FUS Rabat;Morocco GNF 1;Morocco;194314486,0;55,25%;;120,0;11/05/2026;0,4162636491055922;2,4023178575184123
2026-05-11;13:30;Sim;S;1,79;1,9;0,00%;6,15%;1,0;0,90;0,9;Odra Opole vs Pogon Grodzisk Mazowiecki;Poland I Liga;Poland;193107622,0;55,87%;;90,0;11/05/2026;0,4671869680023813;2,1404660832252063
2026-05-11;13:45;Sim;S;1,58;1,66;0,00%;5,06%;1,0;0,66;0,66;Al Jazira SC vs Al Wasl SC;UAE Pro League;UAE;194271005,0;63,29%;;66,0;11/05/2026;0,5434016717260781;1,840255950202774
2026-05-11;14:00;Sim;;1,63;1,66;0,00%;1,84%;1,0;0,66;0,66;SK Super Nova vs Tukums 2000;Latvia Virsliga;Latvia;194270248,0;61,35%;;66,0;11/05/2026;0,5215483392635968;1,9173641393390568
2026-05-11;14:00;Sim;S;1,47;1,57;0,00%;6,80%;1,0;0,57;-1,0;Egersunds vs Odd BK;Norway Division 1;Norway;193332025,0;68,03%;;-100,0;11/05/2026;0,5395758202123072;1,8533042238666408
2026-05-11;15:30;Sim;S;1,85;2,0;0,00%;8,11%;1,0;1,00;1,0;Huesca vs Real Sociedad B;Spain Segunda;Spain;193003564,0;54,05%;;100,0;11/05/2026;0,4509127007393364;2,217719262822042
2026-05-11;16:00;Sim;S;1,79;1,95;0,00%;8,94%;1,0;0,95;0,95;Tottenham vs Leeds;England Premier League;England;192501389,0;55,87%;;95,0;11/05/2026;0,4934013487616788;2,026743493438488
2026-05-11;20:00;Sim;;2,16;2,2;0,00%;1,85%;1,0;1,20;-1,0;Deportivo Cali vs Atletico Bucaramanga;Colombia Cup;Colombia;194416378,0;46,30%;;-100,0;11/05/2026;0,3755891911943415;2,662476346413877
2026-05-11;21:00;Sim;;1,78;1,8;0,00%;1,12%;1,0;0,80;0,8;Palestino vs Deportes Limache;Chile Copa de la Liga;Chile;193985025,0;56,18%;;80,0;11/05/2026;0,4342021554779318;2,3030693982389185
2026-05-11;21:30;Sim;;1,79;1,9;0,00%;6,15%;1,0;0,90;0,9;Corinthians (W) vs Sao Paulo (W);Brazil Serie A1 Women;Brazil;194094028,0;55,87%;;90,0;11/05/2026;0,4596190866282771;2,1757099593620706
2026-05-11;22:00;Sim;;2,3;2,62;0,00%;13,91%;1,0;1,62;-1,0;Millonarios vs Llaneros;Colombia Cup;Colombia;194314460,0;43,48%;;-100,0;11/05/2026;0,3668400718245455;2,725976115559614
2026-05-12;07:30;Sim;;2,02;2,2;0,00%;8,91%;1,0;1,20;-1,0;Gwangju FC vs FC Seoul;South Korea K League 1;South Korea;193716987,0;49,50%;;-100,0;12/05/2026;0,4502262539796529;2,2211005468034
2026-05-12;10:00;Sim;;1,47;1,57;0,00%;6,80%;1,0;0,57;-1,0;Namdhari FC vs Gokulam FC;India I-League;India;194433550,0;68,03%;;-100,0;12/05/2026;;
2026-05-12;12:00;Sim;;1,77;1,9;0,00%;7,34%;1,0;0,90;0,9;FK Liepaja vs Ogre United;Latvia Virsliga;Latvia;194271058,0;56,50%;;90,0;12/05/2026;0,5015309886151034;1,99389076409928
2026-05-12;13:00;Sim;;1,57;1,66;0,00%;5,73%;1,0;0,66;0,6;Riga FC vs FK Auda;Latvia Virsliga;Latvia;194271064,0;63,69%;;60,0;12/05/2026;0,5546415715486881;1,8029629373882583
2026-05-12;14:30;Sim;;1,87;2,1;0,00%;12,30%;1,0;1,10;1,1;Al-Hussein SC vs Al-Wehdat;Jordan Cup;Jordan;194421039,0;53,48%;;110,00000000000001;12/05/2026;0,35960830823788;2,780795649868174
2026-05-12;16:00;Sim;;1,9;2,0;0,00%;5,26%;1,0;1,00;-1,0;Itagui Leones vs Orsomarso;Colombia Cup;Colombia;194417287,0;52,63%;;-100,0;12/05/2026;0,3584180559300389;2,7900302270624637
2026-05-12;16:00;Sim;;1,68;1,8;0,00%;7,14%;1,0;0,80;0,8;Southampton vs Middlesbrough;England Championship;England;193989627,0;59,52%;;80,0;12/05/2026;0,4710950738230859;2,122709263706445
2026-05-12;16:00;Sim;;1,93;2,0;0,00%;3,63%;1,0;1,00;-1,0;Catanzaro vs Avellino;Italy Serie B;Italy;194413850,0;51,81%;;-100,0;12/05/2026;0,4708877650773339;2,123643786310702
2026-05-12;19:00;Sim;;2,04;2,2;0,00%;7,84%;1,0;1,20;-1,0;Belgrano v Union Santa Fe;Argentina Liga Profesional;Argentina;194428321,0;49,02%;;-100,0;12/05/2026;0,3962469011590707;2,523672673280754
2026-05-12;21:30;Sim;;2,5;2,75;0,00%;10,00%;1,0;1,75;-1,0;Argentinos Jrs v Huracan;Argentina Liga Profesional;Argentina;194405729,0;40,00%;;-100,0;12/05/2026;0,3653114181079733;2,737382991739514
2026-05-12;21:30;Sim;;2,39;2,5;0,00%;4,60%;1,0;1,50;-1,0;Cruzeiro v Goias;Copa do Brasil;Brazil;193552748,0;41,84%;;-100,0;12/05/2026;0,4075488546339528;2,4536875394009536
2026-05-13;00:00;Sim;;1,36;1,5;0,00%;10,29%;1,0;0,50;0,5;Honefoss vs Stjørdals/Blink;;;194527580,0;73,53%;;50,0;13/05/2026;0,524934881671331;1,9049945620332207
2026-05-13;07:00;Sim;;2,15;2,2;0,00%;2,33%;1,0;1,20;-1,0;Machida Zelvia vs Tokyo Verdy;Japan J-League;Japan;193381836,0;46,51%;;-100,0;13/05/2026;0,3739319248729628;2,6742764102405068
2026-05-13;07:00;Sim;;1,9;1,95;0,00%;2,63%;1,0;0,95;-1,0;Vissel Kobe vs Kyoto Sanga FC;Japan J-League;Japan;193381839,0;52,63%;;-100,0;13/05/2026;0,4767395733607795;2,097576870687776
2026-05-13;11:00;Sim;;2,41;2,5;0,00%;3,73%;1,0;1,50;1,5;Haras El Hedoud vs Al Moqawloon Al Arab;Egypt Division 1;Egypt;194483334,0;41,49%;;150,0;13/05/2026;0,3266588934285178;3,0612879637727173
2026-05-13;14:00;Sim;;2,61;3,0;0,00%;14,94%;1,0;2,00;-1,0;Al Ittihad Al Sakandary vs Talaea El Geish;Egypt Division 1;Egypt;194483347,0;38,31%;;-100,0;13/05/2026;0,2942479054734189;3,3984833295848413
2026-05-13;14:00;Sim;;1,75;1,83;0,00%;4,57%;1,0;0,83;-1,0;FC Stockholm Internazionale vs AFC Eskilstuna;Sweden 1.div Norra;Sweden;194441716,0;57,14%;;-100,0;13/05/2026;0,5490275345857525;1,8213989565305744
2026-05-13;14:00;Sim;;1,64;1,7;0,00%;3,66%;1,0;0,70;0,7;Helsingborg vs IK Oddevold;Sweden Superettan;Sweden;193320723,0;60,98%;;70,0;13/05/2026;0,5486286578905764;1,8227231897103329
2026-05-13;15:00;Sim;;2,21;2,25;0,00%;1,81%;1,0;1,25;-1,0;Arsenal (W) vs Everton (W);England Super League Women;England;192939273,0;45,25%;;-100,0;13/05/2026;0,5008338207529851;1,9966662831001647
2026-05-13;16:00;Sim;;1,83;2,0;0,00%;9,29%;1,0;1,00;-1,0;Lazio vs Inter Milan;Coppa Italia;Italy;193471922,0;54,64%;;-100,0;13/05/2026;0,4555102706969196;2,1953353612305304
2026-05-13;16:30;Sim;;2,08;2,2;0,00%;5,77%;1,0;1,20;1,2;Getafe vs Mallorca;Spain La Liga;Spain;193003427,0;48,08%;;120,0;13/05/2026;0,3840832471299913;2,603595454571078
2026-05-13;18:45;Sim;S;2,1;2,25;0,00%;7,14%;1,0;1,25;1,25;Rosario Central vs Racing Club;Argentina Liga Profesional;Argentina;194452880,0;47,62%;;125,0;13/05/2026;0,3596124227403104;2,7807638335072253
2026-05-13;20:00;Sim;;1,64;1,83;0,00%;11,59%;1,0;0,83;-1,0;Coquimbo Unido v Colo Colo;Chile Copa de la Liga;Chile;193985031,0;60,98%;v4.1;-100,0;13/05/2026;0,455444080163259;2,1956544126934903
2026-05-13;20:00;Sim;;1,94;2,1;0,00%;8,25%;1,0;1,10;-1,0;Carabobo vs Estudiantes Merida;Venezuela Primera Division;Venezuela;194469410,0;51,55%;;-100,0;13/05/2026;0,4440561433655325;2,25196242182019
2026-05-13;20:15;Sim;;1,53;1,61;0,00%;5,23%;1,0;0,61;-1,0;Charlotte FC vs New York City;USA MLS;USA;193719699,0;65,36%;;-100,0;13/05/2026;0,5619609878460593;1,7794797897859496
2026-05-13;20:30;Sim;;1,85;2,0;0,00%;8,11%;1,0;1,00;1,0;Academia Puerto Cabello vs Portuguesa FC;Venezuela Primera Division;Venezuela;194469415,0;54,05%;;100,0;13/05/2026;0,4339222681147559;2,304554914385321
2026-05-13;23:00;Sim;;1,68;1,75;0,00%;4,17%;1,0;0,75;0,75;Cruz Azul vs Chivas Guadalajara;Mexico Liga MX;Mexico;194473788,0;59,52%;;75,0;13/05/2026;0,4756235510014635;2,102498699645391
2026-05-14;08:00;Sim;;1,39;1,57;0,00%;12,95%;1,0;0,57;-1,0;Vasalunds IF vs Gefle IF;Sweden 1.div Norra;Sweden;194526452,0;71,94%;;-100,0;14/05/2026;0,6071681556942234;1,646987483836564
2026-05-14;08:00;Sim;;1,51;1,61;0,00%;6,62%;1,0;0,61;-1,0;Tvååkers IF vs BK Olympic;Sweden 1.div Södra;Sweden;194526456,0;66,23%;;-100,0;14/05/2026;0,48898051544823;2,045067080057903
2026-05-14;08:00;Sim;;1,53;1,57;0,00%;2,61%;1,0;0,57;-1,0;Västra Frölunda IF vs IK Kongahälla;Sweden 2.div Västra Götaland;Sweden;194534326,0;65,36%;;-100,0;14/05/2026;0,5822862252611424;1,7173655141610278
2026-05-14;10:00;Sim;;1,41;1,5;0,00%;6,38%;1,0;0,50;0,5;Assyriska Föreningen vs Umea FC;Sweden 1.div Norra;Sweden;194526454,0;70,92%;;50,0;14/05/2026;0,5766675930806836;1,734098253310089
2026-05-14;10:00;Sim;;1,42;1,57;0,00%;10,56%;1,0;0,57;0,57;Lidköpings FK vs Grebbestads IF;Sweden 2.div Norra Götaland;Sweden;194526445,0;70,42%;;56,99999999999999;14/05/2026;0,5016775894973;1,993308107890424
2026-05-14;10:30;Sim;;1,55;1,66;0,00%;7,10%;1,0;0,66;0,66;Vidar vs Sotra;Norway Division 2 Group 1;Norway;194534332,0;64,52%;;66,0;14/05/2026;0,541819975549629;1,845628067436092
2026-05-14;11:00;Sim;;1,77;1,9;0,00%;7,34%;1,0;0,90;0,9;Ängelholms FF vs Atvidabergs FF;Sweden 1.div Södra;Sweden;194526458,0;56,50%;;90,0;14/05/2026;0,4666641459146939;2,142864125924672
2026-05-14;13:35;Sim;;1,99;2,25;0,00%;13,07%;1,0;1,25;-1,0;Al-Nahda vs Al Seeb;Oman League;Oman;194530574,0;50,25%;;-100,0;14/05/2026;0,3972206811555878;2,517485946615059
2026-05-14;14:00;Sim;S;1,83;2,1;0,00%;14,75%;1,0;1,10;1,1;Valencia vs Rayo Vallecano;Spain La Liga;Spain;193003466,0;54,64%;;110,00000000000001;14/05/2026;0,4188851850487307;2,3872833139237235
2026-05-14;15:00;Sim;S;1,61;1,95;0,00%;21,12%;1,0;0,95;0,95;Girona v Real Sociedad;Spain La Liga;Spain;193003440,0;62,11%;;95,0;14/05/2026;0,4833625243211473;2,068836289218213
2026-05-14;17:00;Sim;S;1,97;2,1;0,00%;6,60%;1,0;1,10;-1,0;Libertad Asuncion v 2 de Mayo;Paraguay Division Profesional;Paraguay;194490707,0;50,76%;;-100,0;14/05/2026;0,4714831245452859;2,1209621871456044
2026-05-14;22:00;Sim;;1,6;1,66;0,00%;3,75%;1,0;0,66;-1,0;Pachuca v Unam Pumas;Mexico Liga MX;Mexico;194473790,0;62,50%;;-100,0;14/05/2026;0,5138052757079516;1,9462588280420337
2026-05-15;00:00;Sim;S;1,89;2,2;0,00%;16,40%;1,0;1,20;-1,0;Flamengo (W) vs Fluminense (W);Brazil Serie A1 Women;Brazil;194094033,0;52,91%;Reality Scanner V4;-100,0;15/05/2026;;
2026-05-15;00:00;Sim;;2,04;2,2;0,00%;7,84%;1,0;1,20;-1,0;Universitario de Deportes vs Atletico Grau;Peru Liga 1;Peru;193715860,0;49,02%;Reality Scanner V4;-100,0;15/05/2026;;
2026-05-15;00:00;Sim;;1,74;1,83;0,00%;5,17%;1,0;0,83;0,83;Bay FC (W) vs Boston Legacy FC (W);USA NWSL Women;USA;194538173,0;57,47%;Reality Scanner V4;83,0;15/05/2026;;
2026-05-15;00:00;Sim;;1,89;2,0;0,00%;5,82%;1,0;1,00;-1,0;Seattle Reign (W) vs Gotham FC (W);USA NWSL Women;USA;194538169,0;52,91%;Reality Scanner V4;-100,0;15/05/2026;;
2026-05-15;06:15;Sim;;1,54;1,57;0,00%;1,95%;1,0;0,57;1,57;Brisbane Roar NPL vs Lions FC;Australia NPL Queensland;Australia;193269016,0;64,94%;;157,0;15/05/2026;0,5718992368182686;1,7485567160514528
2026-05-15;07:30;Sim;;1,7;1,83;0,00%;7,65%;1,0;0,83;0,83;Bentleigh Greens vs Heidelberg Utd;Australia NPL Victoria;Australia;193268696,0;58,82%;;83,0;15/05/2026;0,5429254660847814;1,8418700550947973
2026-05-15;08:35;Sim;;1,57;1,8;0,00%;14,65%;1,0;0,80;-1,0;Henan vs Shenzhen Xinpengcheng;China Super League;China;193711554,0;63,69%;;-100,0;15/05/2026;0,4592028831122169;2,177681933398693
2026-05-15;08:35;Sim;;1,67;1,8;0,00%;7,78%;1,0;0,80;0,8;Tianjin Jinmen Tigers vs Chengdu Rongcheng;China Super League;China;193711564,0;59,88%;;80,0;15/05/2026;0,5318636821171011;1,8801774842794112
2026-05-15;09:00;Sim;;1,47;1,66;0,00%;12,93%;1,0;0,66;0,66;Beijing Guoan vs Qingdao Hainiu;China Super League;China;193711568,0;68,03%;;66,0;15/05/2026;0,5184359278825061;1,9288749435430477
2026-05-15;09:00;Sim;;1,57;1,8;0,00%;14,65%;1,0;0,80;0,8;Dalian Young Boy vs Qingdao West Coast;China Super League;China;193711570,0;63,69%;;80,0;15/05/2026;0,4455281530652319;2,2445220321050137
2026-05-15;10:00;Sim;;1,93;2,0;0,00%;3,63%;1,0;1,00;1,0;Hapoel Afula vs Hapoel Nof HaGalil;Israel Leumit Liga;Israel;194525528,0;51,81%;;100,0;15/05/2026;0,4346712030632777;2,3005841941414054
2026-05-15;12:00;Sim;;1,65;1,66;0,00%;0,61%;1,0;0,66;0,66;LKS Lodz II vs Unia Skierniewice;Poland II Liga;Poland;193286259,0;60,61%;;66,0;15/05/2026;0,4980067654326001;2,0080008172791013
2026-05-15;13:00;Sim;;1,65;1,72;0,00%;4,24%;1,0;0,72;0,72;Pogon Siedlce vs Stal Mielec;Poland I Liga;Poland;193336402,0;60,61%;;72,0;15/05/2026;0,4820276425947031;2,0745655167234847
2026-05-15;13:15;Sim;;1,65;1,8;0,00%;9,09%;1,0;0,80;-1,0;Damac FC vs Al Feiha;Saudi Arabia Pro League;Saudi Arabia;193715946,0;60,61%;;-100,0;15/05/2026;0,4634810935959781;2,157580656981561
2026-05-15;13:30;Sim;;1,54;1,57;0,00%;1,95%;1,0;0,57;0,57;FC Rosengård (W) vs Kristianstads (W);Sweden Damallsvenskan;Sweden;194538428,0;64,94%;;56,99999999999999;15/05/2026;0,5465006610137276;1,8298206050189496
2026-05-15;14:00;Sim;;1,26;1,44;0,00%;14,29%;1,0;0,44;0,44;Ullensaker/Kisa vs Eidsvold TF;Norway Division 2 Group 2;Norway;194533796,0;79,37%;;44,0;15/05/2026;0,6256346596011471;1,5983743647820785
2026-05-15;14:30;Sim;;1,94;2,25;0,00%;15,98%;1,0;1,25;1,25;Versailles vs Stade Briochin;France National;France;194517930,0;51,55%;;125,0;15/05/2026;0,4219523714169141;2,369930110149405
2026-05-15;15:00;Sim;;1,65;2,1;0,00%;27,27%;1,0;1,10;-1,0;Bari vs Sudtirol;Italy Serie B;Italy;194413852,0;60,61%;;-100,0;15/05/2026;0,4318093957868715;2,315831229995606
2026-05-15;15:00;Sim;;2,29;2,62;0,00%;14,41%;1,0;1,62;1,62;Kawkab Marrakech vs JS Soualem;Morocco Cup;Morocco;194531962,0;43,67%;;162,0;15/05/2026;0,4006113299289198;2,496178787551119
2026-05-15;15:30;Sim;;1,98;2,1;0,00%;6,06%;1,0;1,10;-1,0;Korona Kielce vs Widzew Lodz;Poland Ekstraklasa;Poland;193267628,0;50,51%;;-100,0;15/05/2026;0,4005153600211157;2,4967769105543627
2026-05-15;15:30;Sim;;1,64;1,83;0,00%;11,59%;1,0;0,83;0,83;CD Castellon vs Cadiz;Spain Segunda;Spain;193003587,0;60,98%;;83,0;15/05/2026;0,4551851395466374;2,1969034492043056
2026-05-15;15:45;Sim;;1,74;1,8;0,00%;3,45%;1,0;0,80;-1,0;Cobh Ramblers vs Athlone Town;Republic of Ireland First Division;Ireland;194525648,0;57,47%;;-100,0;15/05/2026;0,4215337510370529;2,3722836552379523
2026-05-15;15:45;Sim;;1,51;1,95;0,00%;29,14%;1,0;0,95;0,95;Bohemians Dublin vs Drogheda United;Republic of Ireland Premier Division;Ireland;193201033,0;66,23%;;95,0;15/05/2026;0,4473939895058221;2,23516137519682
2026-05-15;15:45;Sim;;1,92;2,0;0,00%;4,17%;1,0;1,00;-1,0;St Patrick's Athletic vs Shelbourne;Republic of Ireland Premier Division;Ireland;193201037,0;52,08%;;-100,0;15/05/2026;0,469737048070219;2,128846075186387
2026-05-15;17:00;Sim;;1,75;1,9;0,00%;8,57%;1,0;0,90;0,9;Sportivo Trinidense vs Cerro Porteno;Paraguay Division Profesional;Paraguay;194533800,0;57,14%;;90,0;15/05/2026;0,3798811688234509;2,632395205853284
2026-05-15;17:00;Sim;S;1,56;1,8;0,00%;15,38%;1,0;0,80;0,8;FC Cajamarca vs Sporting Cristal;Peru Liga 1;Peru;193715854,0;64,10%;;80,0;15/05/2026;0,4641100692669886;2,1546566462622576
2026-05-15;20:00;Sim;;1,52;1,72;0,00%;13,16%;1,0;0,72;0,72;Montevideo City Torque vs Nacional De Football;Uruguay Torneo Intermedio;Uruguay;194538975,0;65,79%;;72,0;15/05/2026;;
2026-05-15;21:00;Sim;;2,77;3,0;0,00%;8,30%;1,0;2,00;2,0;Racing de Cordoba vs Central Norte;Argentina Nacional B;Argentina;193710534,0;36,10%;Reality Scanner V4;200,0;15/05/2026;;
2026-05-15;21:00;Sim;;1,69;1,83;0,00%;8,28%;1,0;0,83;-1,0;Coquimbo Unido vs Audax Italiano;Chile Liga de Primera;Chile;193193631,0;59,17%;Reality Scanner V4;-100,0;15/05/2026;;
2026-05-16;00:00;Sim;;1,65;1,8;0,00%;9,09%;5,0;4,00;-5,0;Metrostars vs Adelaide Comets;Australia South Australia Premier League;Australia;194507847,0;60,61%;Reality Scanner V4;-100,0;16/05/2026;0,5720070135760493;1,7482272560278536
2026-05-16;00:00;Sim;;1,54;1,75;0,00%;13,64%;5,0;3,75;3,75;Shandong Taishan vs Chongqing Tonglianglong;China Super League;China;193711579,0;64,94%;Reality Scanner V4;75,0;16/05/2026;0,4841123489510591;2,065631947903783
2026-05-16;00:00;Sim;;1,9;2,1;0,00%;10,53%;5,0;5,50;5,5;NK Sesvete vs NK Dugopolje;Croatia 1.NL;Croatia;194530172,0;52,63%;Reality Scanner V4;110,00000000000001;16/05/2026;0,4417657412174319;2,263638039487026
2026-05-16;00:00;Sim;;1,59;1,72;0,00%;8,18%;5,0;3,60;-5,0;Middelfart vs HB Køge;Denmark Division 1;Denmark;193331601,0;62,89%;Reality Scanner V4;-100,0;16/05/2026;0,5322506799120296;1,878810415714009
2026-05-16;00:00;Sim;;1,52;1,57;0,00%;3,29%;5,0;2,85;2,85;Brighton (W) vs Tottenham (W);England Super League Women;England;193000184,0;65,79%;Reality Scanner V4;57,00000000000001;16/05/2026;0,5119503289886874;1,953310682824884
2026-05-16;00:00;Sim;;1,9;2,0;0,00%;5,26%;5,0;5,00;-5,0;Chelsea (W) vs Man Utd (W);England Super League Women;England;193000186,0;52,63%;Reality Scanner V4;-100,0;16/05/2026;0,4937032303523959;2,0255042159274605
2026-05-16;00:00;Sim;;2,01;2,37;0,00%;17,91%;5,0;6,85;6,85;Liverpool (W) vs Arsenal (W);England Super League Women;England;193000192,0;49,75%;Reality Scanner V4;137,0;16/05/2026;0,4963990635268021;2,014504174103529
2026-05-16;00:00;Sim;;1,24;1,5;0,00%;20,97%;5,0;2,50;2,5;Union Plaani vs PPJ;Finland Kakkonen Group A;Finland;194585654,0;80,65%;Reality Scanner V4;50,0;16/05/2026;0,6046906093677449;1,6537355314812168
2026-05-16;00:00;Sim;;1,33;1,8;0,00%;35,34%;5,0;4,00;4,0;MSV Duisburg vs FC Viktoria Köln;Germany 3. Liga;Germany;194547218,0;75,19%;Reality Scanner V4;80,0;16/05/2026;0,4766929600485786;2,09778198133262
2026-05-16;00:00;Sim;;1,27;1,5;0,00%;18,11%;5,0;2,50;2,5;SSV Ulm 1846 vs Rot-Weiss Essen;Germany 3. Liga;Germany;194547266,0;78,74%;Reality Scanner V4;50,0;16/05/2026;0,5753930980716654;1,7379392721463922
2026-05-16;00:00;Sim;;1,72;1,83;0,00%;6,40%;5,0;4,15;4,15;Chennaiyin FC vs Bengaluru;India Super League;India;194579045,0;58,14%;Reality Scanner V4;83,0;16/05/2026;0,4280915998624303;2,3359432055619624
2026-05-16;00:00;Sim;;2,06;2,2;0,00%;6,80%;5,0;6,00;-5,0;Mito Hollyhock vs Tokyo Verdy;Japan J-League;Japan;193381841,0;48,54%;Reality Scanner V4;-100,0;16/05/2026;0,4465294536757415;2,239488912275115
2026-05-16;00:00;Sim;;1,78;2,0;0,00%;12,36%;5,0;5,00;5,0;Sagamihara vs Vanraure Hachinohe;Japan J2/J3 Centennial League;Japan;194092228,0;56,18%;Reality Scanner V4;100,0;16/05/2026;0,4531178935204639;2,206926293076405
2026-05-16;00:00;Sim;;1,77;1,83;0,00%;3,39%;5,0;4,15;4,15;SK Super Nova vs Ogre United;Latvia Virsliga;Latvia;194490398,0;56,50%;Reality Scanner V4;83,0;16/05/2026;0,4778572056609632;2,0926709809593445
2026-05-16;00:00;Sim;;1,33;1,53;0,00%;15,04%;5,0;2,65;-5,0;Levanger vs Trygg/Lade;Norway Division 2 Group 2;Norway;194589685,0;75,19%;Reality Scanner V4;-100,0;16/05/2026;0,6037349381020496;1,6563532777983638
2026-05-16;00:00;Sim;;2,51;3,0;0,00%;19,52%;5,0;10,00;-5,0;Orlando Pirates vs Durban City;South Africa Premier;South Africa;193716927,0;39,84%;Reality Scanner V4;-100,0;16/05/2026;0,3355123576684909;2,98050726489425
2026-05-16;00:00;Sim;;1,5;1,61;0,00%;7,33%;5,0;3,05;3,05;Karlbergs BK vs FC Järfälla;Sweden 1.div Norra;Sweden;194577900,0;66,67%;Reality Scanner V4;61,0;16/05/2026;0,5350635374657662;1,86893342761289
2026-05-16;11:00;Sim;;1,33;1,36;0,00%;2,26%;5,0;1,80;1,8;HPS vs Atlantis;Finland Kakkonen Group A;Finland;194585656,0;75,19%;Reality Scanner V4;36,0;16/05/2026;;
2026-05-16;11:00;Sim;;1,39;1,4;0,00%;0,72%;5,0;2,00;2,0;Puiu vs PEPO;Finland Kakkonen Group A;Finland;194585659,0;71,94%;Reality Scanner V4;40,0;16/05/2026;;
2026-05-16;11:00;Sim;;1,29;1,36;0,00%;5,43%;5,0;1,80;1,8;TP-47 vs FF Jaro II;Finland Kakkonen Group C;Finland;194585747,0;77,52%;Reality Scanner V4;36,0;16/05/2026;;
2026-05-16;11:00;Sim;;1,76;2,05;0,00%;16,48%;5,0;5,25;5,25;IFK Mariehamn vs KuPS Kuopio;Finland Veikkausliiga;Finland;194469867,0;56,82%;Reality Scanner V4;105,0;16/05/2026;0,4385874213543228;2,280041951203561
2026-05-16;11:00;Sim;;1,71;1,9;0,00%;11,11%;5,0;4,50;4,5;Hegelmann Litauen vs Suduva Marijampole;Lithuania A Lyga;Lithuania;194526042,0;58,48%;Reality Scanner V4;90,0;16/05/2026;0,4570245331469328;2,188061557774064
2026-05-16;11:00;Sim;;1,51;1,66;0,00%;9,93%;5,0;3,30;3,3;Bryne vs Strommen;Norway Division 1;Norway;193332045,0;66,23%;Reality Scanner V4;65,99999999999999;16/05/2026;0,5842734877958552;1,7115243278419487
2026-05-16;11:00;Sim;;1,5;1,53;0,00%;2,00%;5,0;2,65;2,65;Hodd vs Sogndal;Norway Division 1;Norway;193332063,0;66,67%;Reality Scanner V4;53,0;16/05/2026;0,5129961744692503;1,9493284754143247
2026-05-16;11:00;Sim;S;1,57;1,72;0,00%;9,55%;5,0;3,60;3,6;Arendal vs FK Jerv;Norway Division 2 Group 1;Norway;194589351,0;63,69%;Reality Scanner V4;72,0;16/05/2026;0,529275124694371;1,889372963077537
2026-05-16;11:00;Sim;;1,64;1,75;0,00%;6,71%;5,0;3,75;3,75;Fredrikstad vs HamKam;Norway Eliteserien;Norway;193331894,0;60,98%;Reality Scanner V4;75,0;16/05/2026;0,51092605531163;1,957226554366101
2026-05-16;11:00;Sim;;1,59;1,72;0,00%;8,18%;5,0;3,60;3,6;Hammarby TFF vs FC Stockholm Internazionale;Sweden 1.div Norra;Sweden;194577902,0;62,89%;Reality Scanner V4;72,0;16/05/2026;0,5387137541750937;1,8562699318143767
2026-05-16;12:00;Sim;;1,71;1,75;0,00%;2,34%;5,0;3,75;-5,0;FC Blau Weiss Linz vs Grazer AK;Austria Bundesliga;Austria;193323540,0;58,48%;Reality Scanner V4;-100,0;16/05/2026;0,4785594713795807;2,089600081505328
2026-05-16;12:00;Sim;;1,77;1,8;0,00%;1,69%;5,0;4,00;-5,0;SCR Altach vs SV Ried;Austria Bundesliga;Austria;193323546,0;56,50%;Reality Scanner V4;-100,0;16/05/2026;0,456670475835864;2,189757961496632
