Match ID,liga_original,liga_nova
184566288,Scotland Women Premier League,Scotland Premier League Women
184566293,Scotland Women Premier League,Scotland Premier League Women
184566296,Scotland Women Premier League,Scotland Premier League Women
184566303,Scotland Women Premier League,Scotland Premier League Women
185136453,Guatemala Liga Nacional,Guatemala Primera Division
184629562,Guatemala Liga Nacional,Guatemala Primera Division
184629564,Guatemala Liga Nacional,Guatemala Primera Division
184574156,Romania Liga 2,Romania Liga II
184564085,nan,England League 1
184564087,nan,England League 1
102849,Spanish Copa de Catalunya Women,Spain Copa de Catalunya Women
185448604,Spanish Copa de Catalunya Women,Spain Copa de Catalunya Women
184629566,Guatemala Liga Nacional,Guatemala Primera Division
185351609,Spanish Copa de Catalunya Women,Spain Copa de Catalunya Women
184956467,Romania Liga 2,Romania Liga II
184956469,Romania Liga 2,Romania Liga II
184956471,Romania Liga 2,Romania Liga II
184956480,Romania Liga 2,Romania Liga II
184956485,Romania Liga 2,Romania Liga II
184956489,Romania Liga 2,Romania Liga II
184956495,Romania Liga 2,Romania Liga II
184956499,Romania Liga 2,Romania Liga II
184956504,Romania Liga 2,Romania Liga II
184907602,nan,England League 1
184907604,nan,England League 1
184907609,nan,England League 1
184907611,nan,England League 1
184907613,nan,England League 1
184907615,nan,England League 1
184907617,nan,England League 1
184907619,nan,England League 1
184907621,nan,England League 1
184907623,nan,England League 1
184907630,nan,England League 1
184907638,nan,England League 1
184956506,Romania Liga 2,Romania Liga II
185013054,Guatemala Liga Nacional,Guatemala Primera Division
185013058,Guatemala Liga Nacional,Guatemala Primera Division
185013061,Guatemala Liga Nacional,Guatemala Primera Division
185013064,Guatemala Liga Nacional,Guatemala Primera Division
185013066,Guatemala Liga Nacional,Guatemala Primera Division
185013071,Guatemala Liga Nacional,Guatemala Primera Division
185596875,Guatemala Liga Nacional,Guatemala Primera Division
184956508,Romania Liga 2,Romania Liga II
185658192,Swiss Cup,Switzerland Cup
185658196,Swiss Cup,Switzerland Cup
185658183,Swiss Cup,Switzerland Cup
185356634,nan,England League 1
185712235,Swiss Cup,Switzerland Cup
185712237,Swiss Cup,Switzerland Cup
185711748,Swiss Cup,Switzerland Cup
185711746,Swiss Cup,Switzerland Cup
185765819,Romania Liga 2,Romania Liga II
185794077,Romania Liga 2,Romania Liga II
185794080,Romania Liga 2,Romania Liga II
185794083,Romania Liga 2,Romania Liga II
185794085,Romania Liga 2,Romania Liga II
185794091,Romania Liga 2,Romania Liga II
185794094,Romania Liga 2,Romania Liga II
185356637,nan,England League 1
185356647,nan,England League 1
185794096,Romania Liga 2,Romania Liga II
185769553,Guatemala Liga Nacional,Guatemala Primera Division
185769545,Guatemala Liga Nacional,Guatemala Primera Division
185794098,Romania Liga 2,Romania Liga II
185794100,Romania Liga 2,Romania Liga II
185794103,Romania Liga 2,Romania Liga II
185932777,Guatemala Liga Nacional,Guatemala Primera Division
185796747,Guatemala Liga Nacional,Guatemala Primera Division
185796752,Guatemala Liga Nacional,Guatemala Primera Division
185356649,nan,England League 1
185356651,nan,England League 1
185356653,nan,England League 1
185356669,nan,England League 1
185356680,nan,England League 1
185356689,nan,England League 1
185356700,nan,England League 1
185356702,nan,England League 1
185356704,nan,England League 1
185356706,nan,England League 1
185796759,Guatemala Liga Nacional,Guatemala Primera Division
185796768,Guatemala Liga Nacional,Guatemala Primera Division
185796761,Guatemala Liga Nacional,Guatemala Primera Division
185796755,Guatemala Liga Nacional,Guatemala Primera Division
185794157,Romania Liga 2,Romania Liga II
185794110,Romania Liga 2,Romania Liga II
185794124,Romania Liga 2,Romania Liga II
185794128,Romania Liga 2,Romania Liga II
185794131,Romania Liga 2,Romania Liga II
185794133,Romania Liga 2,Romania Liga II
185794140,Romania Liga 2,Romania Liga II
185794151,Romania Liga 2,Romania Liga II
185794159,Romania Liga 2,Romania Liga II
185794146,Romania Liga 2,Romania Liga II
185870164,nan,England League 1
185870171,nan,England League 1
185870175,nan,England League 1
185870179,nan,England League 1
185870183,nan,England League 1
185870186,nan,England League 1
185870194,nan,England League 1
185870201,nan,England League 1
185870208,nan,England League 1
185870214,nan,England League 1
185870219,nan,England League 1
185870224,nan,England League 1
185794105,Romania Liga 2,Romania Liga II
185792062,Scotland Women Premier League,Scotland Premier League Women
185792071,Scotland Women Premier League,Scotland Premier League Women
185792073,Scotland Women Premier League,Scotland Premier League Women
185792075,Scotland Women Premier League,Scotland Premier League Women
186317504,Guatemala Liga Nacional,Guatemala Primera Division
186317506,Guatemala Liga Nacional,Guatemala Primera Division
186474283,Guatemala Liga Nacional,Guatemala Primera Division
185870230,nan,England League 1
186476620,Guatemala Liga Nacional,Guatemala Primera Division
185870236,nan,England League 1
186071682,nan,England League 1
186071684,nan,England League 1
186071686,nan,England League 1
186071697,nan,England League 1
186071705,nan,England League 1
186071708,nan,England League 1
186071712,nan,England League 1
186071715,nan,England League 1
186071718,nan,England League 1
186071724,nan,England League 1
185884323,Scotland Women Premier League,Scotland Premier League Women
185884327,Scotland Women Premier League,Scotland Premier League Women
185884330,Scotland Women Premier League,Scotland Premier League Women
185884396,Scotland Women Premier League,Scotland Premier League Women
185884333,Scotland Women Premier League,Scotland Premier League Women
186733610,Guatemala Liga Nacional,Guatemala Primera Division
186496929,nan,England League 1
186496932,nan,England League 1
186496936,nan,England League 1
186496940,nan,England League 1
186496942,nan,England League 1
186496944,nan,England League 1
186496950,nan,England League 1
186496953,nan,England League 1
186496955,nan,England League 1
186496957,nan,England League 1
186496959,nan,England League 1
186496961,nan,England League 1
186939885,Guatemala Liga Nacional,Guatemala Primera Division
186496963,nan,England League 1
186496965,nan,England League 1
186496967,nan,England League 1
186496973,nan,England League 1
186496981,nan,England League 1
186496991,nan,England League 1
186496996,nan,England League 1
186497005,nan,England League 1
186497009,nan,England League 1
186497016,nan,England League 1
186497019,nan,England League 1
186497021,nan,England League 1
186497023,nan,England League 1
186497025,nan,England League 1
186497027,nan,England League 1
186497029,nan,England League 1
186497031,nan,England League 1
186497033,nan,England League 1
186497040,nan,England League 1
186497046,nan,England League 1
186497051,nan,England League 1
186497057,nan,England League 1
186497061,nan,England League 1
186497065,nan,England League 1
186823302,nan,England League 1
186823304,nan,England League 1
186823306,nan,England League 1
186823311,nan,England League 1
186823329,nan,England League 1
186823334,nan,England League 1
186823344,nan,England League 1
186823357,nan,England League 1
187177691,nan,England League 1
187177693,nan,England League 1
187177713,nan,England League 1
187177719,nan,England League 1
187594523,nan,England League 1
187594531,nan,England League 1
187594538,nan,England League 1
187594542,nan,England League 1
187594544,nan,England League 1
187594546,nan,England League 1
187594549,nan,England League 1
187594551,nan,England League 1
187594553,nan,England League 1
187594555,nan,England League 1
187594557,nan,England League 1
187594561,nan,England League 1
188096904,Guatemala Liga Nacional,Guatemala Primera Division
188096906,Guatemala Liga Nacional,Guatemala Primera Division
188096908,Guatemala Liga Nacional,Guatemala Primera Division
188112222,Guatemala Liga Nacional,Guatemala Primera Division
187596213,Scotland Women Premier League,Scotland Premier League Women
187596208,Scotland Women Premier League,Scotland Premier League Women
187596225,Scotland Women Premier League,Scotland Premier League Women
188069648,Guatemala Liga Nacional,Guatemala Primera Division
188069639,Guatemala Liga Nacional,Guatemala Primera Division
188069655,Guatemala Liga Nacional,Guatemala Primera Division
188069660,Guatemala Liga Nacional,Guatemala Primera Division
188178683,Guatemala Liga Nacional,Guatemala Primera Division
187594567,nan,England League 1
188038263,Guatemala Liga Nacional,Guatemala Primera Division
188038268,Guatemala Liga Nacional,Guatemala Primera Division
188038272,Guatemala Liga Nacional,Guatemala Primera Division
188038278,Guatemala Liga Nacional,Guatemala Primera Division
187977546,nan,England League 1
188038283,Guatemala Liga Nacional,Guatemala Primera Division
188038281,Guatemala Liga Nacional,Guatemala Primera Division
187977549,nan,England League 1
187977554,nan,England League 1
187977558,nan,England League 1
187977561,nan,England League 1
187977563,nan,England League 1
187977565,nan,England League 1
187977567,nan,England League 1
187977569,nan,England League 1
187977571,nan,England League 1
187977573,nan,England League 1
187977577,nan,England League 1
188455977,Guatemala Liga Nacional,Guatemala Primera Division
188038285,Guatemala Liga Nacional,Guatemala Primera Division
188038287,Guatemala Liga Nacional,Guatemala Primera Division
187979592,Scotland Women Premier League,Scotland Premier League Women
187979598,Scotland Women Premier League,Scotland Premier League Women
187979609,Scotland Women Premier League,Scotland Premier League Women
187979615,Scotland Women Premier League,Scotland Premier League Women
188038289,Guatemala Liga Nacional,Guatemala Primera Division
188555275,Guatemala Liga Nacional,Guatemala Primera Division
188038291,Guatemala Liga Nacional,Guatemala Primera Division
188555280,Guatemala Liga Nacional,Guatemala Primera Division
188555284,Guatemala Liga Nacional,Guatemala Primera Division
188038295,Guatemala Liga Nacional,Guatemala Primera Division
188455979,Guatemala Liga Nacional,Guatemala Primera Division
188038300,Guatemala Liga Nacional,Guatemala Primera Division
188663067,Israel Women Cup,Israel Cup Women
188663077,Israel Women Cup,Israel Cup Women
421038,Israel Women Cup,Israel Cup Women
187977580,nan,England League 1
187977584,nan,England League 1
187977589,nan,England League 1
187977593,nan,England League 1
187977597,nan,England League 1
187977602,nan,England League 1
187977608,nan,England League 1
187977610,nan,England League 1
187977612,nan,England League 1
187977614,nan,England League 1
187977617,nan,England League 1
188038305,Guatemala Liga Nacional,Guatemala Primera Division
188720019,Guatemala Liga Nacional,Guatemala Primera Division
188720030,Guatemala Liga Nacional,Guatemala Primera Division
188363156,Scotland Women Premier League,Scotland Premier League Women
188038309,Guatemala Liga Nacional,Guatemala Primera Division
188038313,Guatemala Liga Nacional,Guatemala Primera Division
188038318,Guatemala Liga Nacional,Guatemala Primera Division
188720014,Guatemala Liga Nacional,Guatemala Primera Division
188720022,Guatemala Liga Nacional,Guatemala Primera Division
188769106,Guatemala Liga Nacional,Guatemala Primera Division
188720024,Guatemala Liga Nacional,Guatemala Primera Division
188720034,Guatemala Liga Nacional,Guatemala Primera Division
188038322,Guatemala Liga Nacional,Guatemala Primera Division
188038324,Guatemala Liga Nacional,Guatemala Primera Division
188720026,Guatemala Liga Nacional,Guatemala Primera Division
188361193,nan,England League 1
188361198,nan,England League 1
188361202,nan,England League 1
188361204,nan,England League 1
188361206,nan,England League 1
188361208,nan,England League 1
188361210,nan,England League 1
188361212,nan,England League 1
188361215,nan,England League 1
188361217,nan,England League 1
188361221,nan,England League 1
188361226,nan,England League 1
188371129,Guatemala Liga Nacional,Guatemala Primera Division
188786081,Guatemala Liga Nacional,Guatemala Primera Division
188371131,Guatemala Liga Nacional,Guatemala Primera Division
188371133,Guatemala Liga Nacional,Guatemala Primera Division
188371135,Guatemala Liga Nacional,Guatemala Primera Division
188363158,Scotland Women Premier League,Scotland Premier League Women
188371138,Guatemala Liga Nacional,Guatemala Primera Division
188916969,Guatemala Liga Nacional,Guatemala Primera Division
188946659,Guatemala Liga Nacional,Guatemala Primera Division
188946673,Guatemala Liga Nacional,Guatemala Primera Division
188992023,Guatemala Liga Nacional,Guatemala Primera Division
188371144,Guatemala Liga Nacional,Guatemala Primera Division
189068363,Swiss Cup,Switzerland Cup
188995962,nan,England League 1
189068365,Swiss Cup,Switzerland Cup
188361236,nan,England League 1
188995967,nan,England League 1
189068367,Swiss Cup,Switzerland Cup
189068369,Swiss Cup,Switzerland Cup
189101031,Spanish Copa de Catalunya Women,Spain Copa de Catalunya Women
188808302,Guatemala Liga Nacional,Guatemala Primera Division
188741253,nan,England League 1
188741255,nan,England League 1
188741260,nan,England League 1
188741267,nan,England League 1
188741274,nan,England League 1
188741279,nan,England League 1
188741282,nan,England League 1
188741288,nan,England League 1
188741293,nan,England League 1
188741297,nan,England League 1
188741299,nan,England League 1
188741301,nan,England League 1
188808306,Guatemala Liga Nacional,Guatemala Primera Division
188808311,Guatemala Liga Nacional,Guatemala Primera Division
107353,Guatemala Liga Nacional,Guatemala Primera Division
188808315,Guatemala Liga Nacional,Guatemala Primera Division
189247930,Guatemala Liga Nacional,Guatemala Primera Division
189283480,Guatemala Liga Nacional,Guatemala Primera Division
188750724,Scotland Women Premier League,Scotland Premier League Women
188750730,Scotland Women Premier League,Scotland Premier League Women
188750734,Scotland Women Premier League,Scotland Premier League Women
188750740,Scotland Women Premier League,Scotland Premier League Women
188750745,Scotland Women Premier League,Scotland Premier League Women
680658,Guatemala Liga Nacional,Guatemala Primera Division
131526,Guatemala Liga Nacional,Guatemala Primera Division
326555,Guatemala Liga Nacional,Guatemala Primera Division
188808317,Guatemala Liga Nacional,Guatemala Primera Division
80681,Guatemala Liga Nacional,Guatemala Primera Division
188808319,Guatemala Liga Nacional,Guatemala Primera Division
188741305,nan,England League 1
188741309,nan,England League 1
189555114,Spanish Copa de Catalunya Women,Spain Copa de Catalunya Women
189462414,Guatemala Liga Nacional,Guatemala Primera Division
189462417,Guatemala Liga Nacional,Guatemala Primera Division
189462419,Guatemala Liga Nacional,Guatemala Primera Division
189462406,Guatemala Liga Nacional,Guatemala Primera Division
189462421,Guatemala Liga Nacional,Guatemala Primera Division
189485164,Guatemala Liga Nacional,Guatemala Primera Division
189540234,Guatemala Liga Nacional,Guatemala Primera Division
189124938,nan,England League 1
189124944,nan,England League 1
189124947,nan,England League 1
189124950,nan,England League 1
189124952,nan,England League 1
189124954,nan,England League 1
189124958,nan,England League 1
189124960,nan,England League 1
189188617,Guatemala Liga Nacional,Guatemala Primera Division
189188619,Guatemala Liga Nacional,Guatemala Primera Division
189694907,Guatemala Liga Nacional,Guatemala Primera Division
189188621,Guatemala Liga Nacional,Guatemala Primera Division
189188626,Guatemala Liga Nacional,Guatemala Primera Division
189712591,Guatemala Liga Nacional,Guatemala Primera Division
189712605,Guatemala Liga Nacional,Guatemala Primera Division
189712593,Guatemala Liga Nacional,Guatemala Primera Division
189188634,Guatemala Liga Nacional,Guatemala Primera Division
189712613,Guatemala Liga Nacional,Guatemala Primera Division
189712618,Guatemala Liga Nacional,Guatemala Primera Division
189712596,Guatemala Liga Nacional,Guatemala Primera Division
189188645,Guatemala Liga Nacional,Guatemala Primera Division
189124962,nan,England League 1
189124964,nan,England League 1
189124968,nan,England League 1
189124971,nan,England League 1
189124975,nan,England League 1
189124979,nan,England League 1
189124981,nan,England League 1
189124983,nan,England League 1
189124990,nan,England League 1
189124993,nan,England League 1
189124995,nan,England League 1
189188653,Guatemala Liga Nacional,Guatemala Primera Division
189124997,nan,England League 1
189188662,Guatemala Liga Nacional,Guatemala Primera Division
189188672,Guatemala Liga Nacional,Guatemala Primera Division
189938803,Guatemala Liga Nacional,Guatemala Primera Division
189188679,Guatemala Liga Nacional,Guatemala Primera Division
189519829,Romania Liga 2,Romania Liga II
189188684,Guatemala Liga Nacional,Guatemala Primera Division
189188688,Guatemala Liga Nacional,Guatemala Primera Division
189519840,Romania Liga 2,Romania Liga II
189519843,Romania Liga 2,Romania Liga II
189519845,Romania Liga 2,Romania Liga II
189519847,Romania Liga 2,Romania Liga II
189519850,Romania Liga 2,Romania Liga II
189519854,Romania Liga 2,Romania Liga II
189510247,nan,England League 1
189510253,nan,England League 1
189510261,nan,England League 1
189519833,Romania Liga 2,Romania Liga II
189510266,nan,England League 1
189510273,nan,England League 1
189510277,nan,England League 1
189510279,nan,England League 1
189510281,nan,England League 1
189510283,nan,England League 1
189510285,nan,England League 1
189510287,nan,England League 1
189510289,nan,England League 1
190092506,Guatemala Liga Nacional,Guatemala Primera Division
189568141,Guatemala Liga Nacional,Guatemala Primera Division
190092515,Guatemala Liga Nacional,Guatemala Primera Division
189568143,Guatemala Liga Nacional,Guatemala Primera Division
189958506,Guatemala Liga Nacional,Guatemala Primera Division
189958513,Guatemala Liga Nacional,Guatemala Primera Division
190092527,Guatemala Liga Nacional,Guatemala Primera Division
189568145,Guatemala Liga Nacional,Guatemala Primera Division
189519852,Romania Liga 2,Romania Liga II
189519859,Romania Liga 2,Romania Liga II
497736,Scotland Women Premier League,Scotland Premier League Women
217681,Scotland Women Premier League,Scotland Premier League Women
513929,Scotland Women Premier League,Scotland Premier League Women
421141,Scotland Women Premier League,Scotland Premier League Women
142961,Scotland Women Premier League,Scotland Premier League Women
189568147,Guatemala Liga Nacional,Guatemala Primera Division
189568149,Guatemala Liga Nacional,Guatemala Primera Division
190157461,Guatemala Liga Nacional,Guatemala Primera Division
189568151,Guatemala Liga Nacional,Guatemala Primera Division
189519866,Romania Liga 2,Romania Liga II
189510291,nan,England League 1
189510296,nan,England League 1
189510301,nan,England League 1
189568155,Guatemala Liga Nacional,Guatemala Primera Division
189568159,Guatemala Liga Nacional,Guatemala Primera Division
190283887,Guatemala Liga Nacional,Guatemala Primera Division
189568163,Guatemala Liga Nacional,Guatemala Primera Division
190283894,Guatemala Liga Nacional,Guatemala Primera Division
190309725,Guatemala Liga Nacional,Guatemala Primera Division
190340441,Guatemala Liga Nacional,Guatemala Primera Division
190339209,Guatemala Liga Nacional,Guatemala Primera Division
189568167,Guatemala Liga Nacional,Guatemala Primera Division
189568171,Guatemala Liga Nacional,Guatemala Primera Division
189904985,Romania Liga 2,Romania Liga II
189568176,Guatemala Liga Nacional,Guatemala Primera Division
189904988,Romania Liga 2,Romania Liga II
189904990,Romania Liga 2,Romania Liga II
189904993,Romania Liga 2,Romania Liga II
189904995,Romania Liga 2,Romania Liga II
189904998,Romania Liga 2,Romania Liga II
189905001,Romania Liga 2,Romania Liga II
189905006,Romania Liga 2,Romania Liga II
189905012,Romania Liga 2,Romania Liga II
189905017,Romania Liga 2,Romania Liga II
189906003,Guatemala Liga Nacional,Guatemala Primera Division
189906010,Guatemala Liga Nacional,Guatemala Primera Division
189906015,Guatemala Liga Nacional,Guatemala Primera Division
189905023,Romania Liga 2,Romania Liga II
189906022,Guatemala Liga Nacional,Guatemala Primera Division
190523248,Guatemala Liga Nacional,Guatemala Primera Division
190307992,nan,Jamaica Premier League
190483896,nan,Jamaica Premier League
190518498,nan,Jamaica Premier League
190518503,nan,Jamaica Premier League
189906029,Guatemala Liga Nacional,Guatemala Primera Division
190420807,Guatemala Liga Nacional,Guatemala Primera Division
190420813,Guatemala Liga Nacional,Guatemala Primera Division
190482317,Guatemala Liga Nacional,Guatemala Primera Division
190532077,Guatemala Liga Nacional,Guatemala Primera Division
190482311,Guatemala Liga Nacional,Guatemala Primera Division
189906034,Guatemala Liga Nacional,Guatemala Primera Division
190518507,nan,Jamaica Premier League
636798,nan,UAE FA Cup
190581854,nan,Jamaica Premier League
444775,nan,Jamaica Premier League
189906038,Guatemala Liga Nacional,Guatemala Primera Division
190723987,nan,Jamaica Premier League
189906042,Guatemala Liga Nacional,Guatemala Primera Division
189906046,Guatemala Liga Nacional,Guatemala Primera Division
189906050,Guatemala Liga Nacional,Guatemala Primera Division
190720566,nan,Jamaica Premier League
189906054,Guatemala Liga Nacional,Guatemala Primera Division
190758482,nan,Jamaica Premier League
189906060,Guatemala Liga Nacional,Guatemala Primera Division
190335676,Romania Liga 2,Romania Liga II
615379,Guatemala Liga Nacional,Guatemala Primera Division
190335643,Romania Liga 2,Romania Liga II
190335645,Romania Liga 2,Romania Liga II
190335647,Romania Liga 2,Romania Liga II
190335651,Romania Liga 2,Romania Liga II
190335688,Romania Liga 2,Romania Liga II
190335666,Romania Liga 2,Romania Liga II
190335695,Romania Liga 2,Romania Liga II
190807461,Guatemala Liga Nacional,Guatemala Primera Division
190833642,Guatemala Liga Nacional,Guatemala Primera Division
190826243,Guatemala Liga Nacional,Guatemala Primera Division
190833925,Guatemala Liga Nacional,Guatemala Primera Division
190807469,Guatemala Liga Nacional,Guatemala Primera Division
190335683,Romania Liga 2,Romania Liga II
190335649,Romania Liga 2,Romania Liga II
190907259,Guatemala Liga Nacional,Guatemala Primera Division
190911698,Guatemala Liga Nacional,Guatemala Primera Division
190907285,Guatemala Liga Nacional,Guatemala Primera Division
190927989,nan,Jamaica Premier League
190927993,nan,Jamaica Premier League
190854977,Guatemala Liga Nacional,Guatemala Primera Division
190927995,nan,Jamaica Premier League
190907264,Guatemala Liga Nacional,Guatemala Primera Division
190919644,nan,Jamaica Premier League
190907279,Guatemala Liga Nacional,Guatemala Primera Division
190907270,Guatemala Liga Nacional,Guatemala Primera Division
190335657,Romania Liga 2,Romania Liga II
190949051,nan,Jamaica Premier League
190919653,nan,Jamaica Premier League
191047118,nan,Nepal National League
683419,nan,Netherlands U21 League
692808,nan,England Reserve Matches
637295,nan,Serbia League Women
191049983,nan,Uzbekistan PFL
123550,nan,Netherlands Youth Eredivisie
191029153,nan,America Friendlies
191025101,nan,Honduras Reserve League
191025124,nan,Honduras Reserve League
191025146,nan,Honduras Reserve League
191025169,nan,Honduras Reserve League
191025195,nan,Honduras Reserve League
191050939,nan,Colombia Liga Femenina
191050190,nan,Mauritania Division 2
191047683,nan,Mauritania Division 2
189849174,Brazil Serie A,Série A
191023444,nan,CONCACAF Champions Cup
191047838,nan,Barbados Premier League
191023460,nan,Honduras Liga Nacional
191050943,nan,Costa Rica Primera Division Women
191062684,nan,Nepal National League
190994998,nan,Ethiopia Premier League Women
191023438,nan,Philippines PFL
191001494,nan,Australia Queensland Pro Series
191057317,nan,Australia Queensland Pro Series
190332242,nan,Türkiye 2 Lig Beyaz
190335187,nan,Czechia Youth League
190997801,nan,Türkiye U19 League
190997803,nan,Türkiye U19 League
191021005,nan,Ethiopia Premier League Women
191022696,nan,Türkiye U19 League
191066597,nan,Kosovo U21 League
191085321,nan,Türkiye U19 League
191067236,nan,Nepal National League
190332218,nan,Türkiye 2 Lig Beyaz
190332224,nan,Türkiye 2 Lig Beyaz
191000621,nan,Hong Kong U22 League
190724716,nan,Azerbaijan Division 1
190779880,nan,Georgia First League
190779882,nan,Georgia First League
190779885,nan,Georgia First League
190779887,nan,Georgia First League
190994339,nan,Tanzania Premier League
190997370,nan,Cambodia Cup
190997373,nan,Cambodia Cup
191023787,nan,Philippines PFL
191023905,nan,Poland Youth League
191001437,nan,Uzbekistan PFL
190779930,nan,Lithuania A Lyga
191000617,nan,Hong Kong U22 League
191000623,nan,Hong Kong League Cup
191001415,nan,Spain Segunda Division RFEF Group 5
191066599,nan,Kosovo U21 League
190998402,nan,AFC Champions League Two
190332249,nan,Türkiye 2 Lig Beyaz
191000663,nan,Spain Tercera Group 10
191000619,nan,Hong Kong U22 League
190999605,nan,Uganda Premier League
191000625,nan,Montenegro Prva Liga
191001425,nan,Spain Youth League
191022701,nan,Zambia Super League
191057324,nan,Zambia Super League
191066593,nan,Kosovo U21 League
191074011,nan,Rwanda Cup
191074017,nan,Rwanda Cup
191074033,nan,Zambia Super League
191086054,nan,Zambia League Women
190994357,nan,Tanzania Premier League
190997780,nan,Malaysia Cup
190779934,nan,Lithuania A Lyga
190997426,nan,Italy Campionato Nazionale
191000627,nan,Montenegro Prva Liga
191087820,nan,Italy Campionato Nazionale
408724,nan,Italy Campionato Nazionale
191108183,nan,Burundi Premier League
190997791,nan,Malaysia Cup
191000630,nan,Montenegro Prva Liga
191001012,nan,Czechia Div 1 Women
191002602,nan,Greece Amateur Cup
191002606,nan,Greece Amateur Cup
191022690,nan,Slovenia Cup
191023910,nan,Poland Youth League
191023914,nan,Poland Youth League
191066595,nan,Kosovo U21 League
191090248,nan,Uruguay Reserve League
191127740,nan,Bosnia & Herzegovina 1st League Women
191000634,nan,Montenegro Prva Liga
191001439,nan,Uzbekistan PFL
191023596,nan,Norway U19 Elite League
191057333,nan,Italy Campionato Nazionale
191088117,nan,Croatia First League Women
191001443,nan,Uzbekistan PFL
190779806,nan,Georgia Erovnuli Liga
191000674,nan,Spain Tercera Group 5
191132991,nan,Nigeria League Women
190286992,nan,France Division 1 Women
190286997,nan,France Division 1 Women
191000339,nan,Finland Cup Women
191000555,nan,Bosnia & Herzegovina Cup
191000638,nan,Montenegro Prva Liga
191001403,nan,Spain Segunda Division RFEF Group 4
190779794,nan,Georgia Erovnuli Liga
190779798,nan,Georgia Erovnuli Liga
191000123,nan,Estonia Cup
191000125,nan,Estonia Cup
191001417,nan,Spain Segunda Division RFEF Group 5
191001629,nan,Portugal League Cup Women
191002610,nan,Greece Amateur Cup
191073679,nan,Gambia Division 2
191084901,nan,Senegal FA Cup
190994368,nan,Tanzania Premier League
191001433,nan,Spain Youth League
191036106,nan,Iceland League Cup
191057946,nan,Sierra Leone Premier League
191073673,nan,Gambia Division 2
191073675,nan,Gambia Division 2
191084898,nan,Senegal FA Cup
190999607,nan,Uganda Premier League
190999610,nan,Uganda Premier League
191001435,nan,Spain Youth League
191023948,nan,Poland Cup Women
191036150,nan,Coppa Italia Women
191057950,nan,Slovakia Cup
191074014,nan,Rwanda Cup
191088105,nan,Botswana Premier League
190726149,nan,UAE Pro League
190726151,nan,UAE Pro League
190779936,nan,Lithuania A Lyga
190998271,nan,UAE Reserve League
190998273,nan,UAE Reserve League
190998275,nan,UAE Pro League
190998591,nan,Germany DFB Pokal Women
190998595,nan,Germany DFB Pokal Women
190998597,nan,Germany DFB Pokal Women
190998599,nan,Germany DFB Pokal Women
191001394,nan,Spain U19 Cup
191069009,nan,Mexico Liga MX U19
190997532,nan,Netherlands Eredivisie Women
191024392,nan,Bosnia & Herzegovina Cup
190287000,nan,France Division 1 Women
190287003,nan,France Division 1 Women
190287006,nan,France Division 1 Women
190999628,nan,Brazil Campeonato Paulista A3
190999637,nan,Brazil Campeonato Paulista A3
191000665,nan,Spain Tercera Group 10
191000672,nan,Sweden Cup Women
191001389,nan,Spain Copa De La Reina
191001397,nan,Spain Primera Division RFEF Group 2
191001428,nan,Spain Youth League
191022688,nan,Portugal Campeonato Nacional
191023657,nan,Oman League
191024396,nan,Brazil Copa Rio U20
191052007,nan,Spain Primera Division RFEF Group 2
191057958,nan,UAE Cup
191069077,nan,Mexico Liga TDP
191074007,nan,Oman League
191078314,nan,Brazil Campeonato Baiano U20
191078319,nan,Brazil Campeonato Baiano U20
191087843,nan,Mexico Liga TDP
191110106,nan,Oman League
191117126,nan,UAE Cup
191129921,nan,Oman League
191110094,nan,Mexico Liga TDP
191001430,nan,Spain Youth League
191001123,nan,Switzerland 1.Liga Promotion
191001126,nan,Switzerland 1.Liga Promotion
191001263,nan,Austria Amateur Cup
191057954,nan,Spain Tercera Group 9
191000053,nan,England FA WSL 2
191000667,nan,Spain Tercera Group 6
191000669,nan,Spain Tercera Group 6
191001130,nan,Switzerland 1.Liga Classic
191001385,nan,Spain Regional League
191023916,nan,England FA WSL 2
191087826,nan,Jordan League
191117419,nan,Guatemala Segunda Division
191000661,nan,Spain Tercera Group 10
191001128,nan,Switzerland 1.Liga Classic
191001132,nan,Switzerland 1.Liga Classic
191082852,nan,Switzerland 1.Liga Classic
191001387,nan,Spain Regional League
191024389,nan,Andorra Cup
191057940,nan,Scotland Highland League
190996439,nan,England Isthmian Division One South
190996598,nan,Scotland Lowland League Cup
191001523,nan,England Southern League Div One
191001525,nan,England National League Division 1 Women
191001528,nan,England National League Division 1 Women
191098532,nan,England Northern League Division One
191098536,nan,England Northern League Division One
191098543,nan,England Northern League Division One
191110130,nan,Republic of Ireland Leinster Senior League
190996364,nan,Scotland Highland League
191083620,nan,Panama Liga Prom
190999798,nan,Honduras Liga Nacional
191000055,nan,Guatemala Primera Division
191000058,nan,Guatemala Primera Division
191000060,nan,Guatemala Primera Division
191000067,nan,Guatemala Primera Division
191014022,Guatemala Liga Nacional,Guatemala Primera Division
191019923,nan,Costa Rica Segunda
191021812,nan,El Salvador Cup
191088125,nan,Guatemala Segunda Division
191117128,nan,Guatemala Segunda Division
191117131,nan,Panama Liga Prom
191132637,nan,America Friendlies
191000062,nan,Guatemala Primera Division
189849176,Brazil Serie A,Série A
189849178,Brazil Serie A,Série A
190999656,nan,Brazil Campeonato Paulista A3
191000065,nan,Guatemala Primera Division
191022692,nan,Copa Libertadores U20
191066643,nan,Mauritania Division 2
190997290,nan,Copa do Brasil
190997293,nan,Copa do Brasil
