Team,period,Rating,Country
Santos FC,2025-11-09,1914.2,Brazil
Santos FC,2025-11-16,1915.12,Brazil
Santos FC,2025-11-20,1922.61,Brazil
Santos FC,2025-11-25,1916.94,Brazil
Santos FC,2025-11-29,1915.42,Brazil
Santos FC,2025-12-03,1958.43,Brazil
Santos FC,2025-12-07,2016.12,Brazil
Santos FC,2026-01-10,1978.54,Brazil
Santos FC,2026-01-14,1999.17,Brazil
Santos FC,2026-01-19,1989.86,Brazil
Santos FC,2026-01-22,1968.11,Brazil
Santos FC,2026-01-25,1955.61,Brazil
Santos FC,2026-01-29,1936.28,Brazil
Santos FC,2026-02-01,1894.04,Brazil
Santos FC,2026-02-05,1901.7,Brazil
Santos FC,2026-02-08,1916.95,Brazil
Santos FC,2026-02-12,1903.2,Brazil
Santos FC,2026-02-16,1917.39,Brazil
Santos FC,2026-02-22,1947.59,Brazil
Santos FC,2026-02-26,1949.86,Brazil
Santos FC,2026-03-11,1924.85,Brazil
Santos FC,2026-03-15,1923.12,Brazil
Santos FC,2026-03-19,1910.61,Brazil
Santos FC,2026-03-22,1914.01,Brazil
Santos FC,2026-04-03,1903.42,Brazil
Santos FC,2026-04-05,1912.32,Brazil
Santos FC,2026-04-09,1872.41,Brazil
Santos FC,2026-04-12,1863.07,Brazil
Santos FC,2026-04-15,1897.43,Brazil
Santos FC,2026-04-19,1894.73,Brazil
Santos FC,2026-04-23,1894.67,Brazil
Santos FC,2026-04-25,1897.51,Brazil
Santos FC,2026-04-29,1897.87,Brazil
Santos FC,2026-05-02,1933.12,Brazil
Santos FC,2026-05-06,1912.74,Brazil
Santos FC,2026-05-10,1893.78,Brazil
Santos FC,2026-05-14,1932.36,Brazil
Santos FC,2026-05-17,1963.18,Brazil
Santos FC,2026-05-21,1940.59,Brazil
Santos FC,2026-05-24,1910.68,Brazil
Santos FC,2026-05-27,1904.37,Brazil
Santos FC,2026-05-31,1930.53,Brazil
Santos FC,2026-07-17,1919.18,Brazil
Santos FC,2026-07-22,1885.87,Brazil
Santos FC,2026-07-25,1887.22,Brazil
Sao Bernardo FC,2023-07-23,1755.93,Brazil
Sao Bernardo FC,2023-08-01,1733.71,Brazil
Sao Bernardo FC,2023-08-06,1737.18,Brazil
Sao Bernardo FC,2023-08-12,1726.53,Brazil
Sao Bernardo FC,2023-08-22,1723.49,Brazil
Sao Bernardo FC,2023-08-26,1720.55,Brazil
Sao Bernardo FC,2023-09-03,1731.57,Brazil
Sao Bernardo FC,2023-09-10,1729.34,Brazil
Sao Bernardo FC,2023-09-16,1735.19,Brazil
Sao Bernardo FC,2023-09-23,1738.55,Brazil
Sao Bernardo FC,2023-09-30,1746.07,Brazil
Sao Bernardo FC,2023-10-08,1750.99,Brazil
Sao Bernardo FC,2024-01-21,1718.44,Brazil
Sao Bernardo FC,2024-01-25,1735.22,Brazil
Sao Bernardo FC,2024-01-28,1734.1,Brazil
Sao Bernardo FC,2024-02-01,1754.14,Brazil
Sao Bernardo FC,2024-02-05,1753.74,Brazil
Sao Bernardo FC,2024-02-08,1744.8,Brazil
Sao Bernardo FC,2024-02-11,1752.71,Brazil
Sao Bernardo FC,2024-02-15,1778.96,Brazil
Sao Bernardo FC,2024-02-19,1770.07,Brazil
Sao Bernardo FC,2024-02-25,1747.84,Brazil
Sao Bernardo FC,2024-02-28,1784.17,Brazil
Sao Bernardo FC,2024-03-03,1787.07,Brazil
Sao Bernardo FC,2024-03-10,1788.19,Brazil
Sao Bernardo FC,2024-03-15,1775.66,Brazil
Sao Bernardo FC,2024-04-21,1765.12,Brazil
Sao Bernardo FC,2024-04-28,1779.58,Brazil
Sao Bernardo FC,2024-05-07,1797.59,Brazil
Sao Bernardo FC,2024-05-14,1794.47,Brazil
Sao Bernardo FC,2024-05-19,1779.97,Brazil
Sao Bernardo FC,2024-05-26,1794.18,Brazil
Sao Bernardo FC,2024-06-02,1783.9,Brazil
Sao Bernardo FC,2024-06-10,1780.26,Brazil
Sao Bernardo FC,2024-06-19,1808.88,Brazil
Sao Bernardo FC,2024-06-24,1813.31,Brazil
Sao Bernardo FC,2024-06-30,1815.03,Brazil
Sao Bernardo FC,2024-07-09,1799.4,Brazil
Sao Bernardo FC,2024-07-14,1828.89,Brazil
Sao Bernardo FC,2024-07-20,1815.12,Brazil
Sao Bernardo FC,2024-07-28,1802.04,Brazil
Sao Bernardo FC,2024-08-05,1793.47,Brazil
Sao Bernardo FC,2024-08-10,1790.33,Brazil
Sao Bernardo FC,2024-08-19,1772.72,Brazil
Sao Bernardo FC,2024-08-24,1763.07,Brazil
Sao Bernardo FC,2024-09-01,1750.74,Brazil
Sao Bernardo FC,2024-09-10,1775.42,Brazil
Sao Bernardo FC,2024-09-14,1772.61,Brazil
Sao Bernardo FC,2024-09-22,1776.17,Brazil
Sao Bernardo FC,2024-09-29,1772.99,Brazil
Sao Bernardo FC,2024-10-05,1727.67,Brazil
Sao Bernardo FC,2025-01-16,1725.18,Brazil
Sao Bernardo FC,2025-01-19,1733.21,Brazil
Sao Bernardo FC,2025-01-23,1723.34,Brazil
Sao Bernardo FC,2025-01-26,1730.61,Brazil
Sao Bernardo FC,2025-01-29,1733.18,Brazil
Sao Bernardo FC,2025-02-01,1735.43,Brazil
Sao Bernardo FC,2025-02-06,1770.95,Brazil
Sao Bernardo FC,2025-02-10,1787.12,Brazil
Sao Bernardo FC,2025-02-12,1785.42,Brazil
Sao Bernardo FC,2025-02-16,1788.26,Brazil
Sao Bernardo FC,2025-02-21,1790.65,Brazil
Sao Bernardo FC,2025-02-23,1787.65,Brazil
Sao Bernardo FC,2025-03-02,1784.74,Brazil
Sao Bernardo FC,2025-04-13,1784.18,Brazil
Sao Bernardo FC,2025-04-21,1751.74,Brazil
Sao Bernardo FC,2025-04-27,1734.61,Brazil
Sao Bernardo FC,2025-05-06,1729.62,Brazil
Sao Bernardo FC,2025-05-10,1748.84,Brazil
Sao Bernardo FC,2025-05-18,1739.69,Brazil
Sao Bernardo FC,2025-05-27,1741.99,Brazil
Sao Bernardo FC,2025-06-03,1741.37,Brazil
Sao Bernardo FC,2025-06-14,1761.37,Brazil
Sao Bernardo FC,2025-06-29,1787.07,Brazil
Sao Bernardo FC,2025-07-08,1787.07,Brazil
Sao Bernardo FC,2025-07-12,1782.09,Brazil
Sao Bernardo FC,2025-07-21,1767.52,Brazil
Sao Bernardo FC,2025-07-28,1763.4,Brazil
Sao Bernardo FC,2025-08-03,1795.88,Brazil
Sao Bernardo FC,2025-08-11,1819.76,Brazil
Sao Bernardo FC,2025-08-17,1815.36,Brazil
Sao Bernardo FC,2025-08-25,1766.2,Brazil
Sao Bernardo FC,2025-08-30,1713.73,Brazil
Sao Bernardo FC,2025-09-07,1710.94,Brazil
Sao Bernardo FC,2025-09-14,1718.14,Brazil
Sao Bernardo FC,2025-09-21,1739.4,Brazil
Sao Bernardo FC,2025-09-28,1734.67,Brazil
Sao Bernardo FC,2025-10-06,1753.59,Brazil
Sao Bernardo FC,2025-10-11,1749.99,Brazil
Sao Bernardo FC,2026-01-10,1756.9,Brazil
Sao Bernardo FC,2026-01-16,1761.67,Brazil
Sao Bernardo FC,2026-01-18,1759.93,Brazil
Sao Bernardo FC,2026-01-22,1783.08,Brazil
Sao Bernardo FC,2026-01-24,1782.54,Brazil
Sao Bernardo FC,2026-02-01,1774.6,Brazil
Sao Bernardo FC,2026-02-07,1770.23,Brazil
Sao Bernardo FC,2026-02-16,1760.22,Brazil
Sao Bernardo FC,2026-02-26,1797.39,Brazil
Sao Bernardo FC,2026-03-10,1800.5,Brazil
Sao Bernardo FC,2026-03-17,1792.08,Brazil
Sao Bernardo FC,2026-03-21,1782.74,Brazil
Sao Bernardo FC,2026-04-03,1772.87,Brazil
Sao Bernardo FC,2026-04-06,1751.66,Brazil
Sao Bernardo FC,2026-04-12,1772.26,Brazil
Sao Bernardo FC,2026-04-18,1766.48,Brazil
Sao Bernardo FC,2026-04-26,1753.44,Brazil
Sao Bernardo FC,2026-05-03,1732.51,Brazil
Sao Bernardo FC,2026-05-13,1729.41,Brazil
Sao Bernardo FC,2026-05-16,1726.59,Brazil
Sao Bernardo FC,2026-05-24,1726.26,Brazil
Sao Bernardo FC,2026-05-31,1724.13,Brazil
Sao Bernardo FC,2026-06-07,1726.49,Brazil
Sao Bernardo FC,2026-06-14,1719.76,Brazil
Sao Bernardo FC,2026-06-21,1708.45,Brazil
Sao Bernardo FC,2026-06-27,1713.57,Brazil
Sao Bernardo FC,2026-07-07,1717.21,Brazil
Sao Bernardo FC,2026-07-12,1714.84,Brazil
Sao Bernardo FC,2026-07-18,1711.4,Brazil
Sao Bernardo FC,2026-07-24,1715.02,Brazil
Sao Paulo,2023-07-22,1946.68,Brazil
Sao Paulo,2023-07-26,1947.72,Brazil
Sao Paulo,2023-07-30,1948.82,Brazil
Sao Paulo,2023-08-04,1949.21,Brazil
Sao Paulo,2023-08-06,1965.25,Brazil
Sao Paulo,2023-08-11,1956.99,Brazil
Sao Paulo,2023-08-13,1975.05,Brazil
Sao Paulo,2023-08-17,1954.41,Brazil
Sao Paulo,2023-08-19,1931.41,Brazil
Sao Paulo,2023-08-25,1905.74,Brazil
Sao Paulo,2023-08-27,1908.26,Brazil
Sao Paulo,2023-09-01,1941.63,Brazil
Sao Paulo,2023-09-14,1947.13,Brazil
Sao Paulo,2023-09-17,1949.44,Brazil
Sao Paulo,2023-09-21,1904.08,Brazil
Sao Paulo,2023-09-24,1910.32,Brazil
Sao Paulo,2023-09-28,1915.22,Brazil
Sao Paulo,2023-09-30,1937.8,Brazil
Sao Paulo,2023-10-07,1935.75,Brazil
Sao Paulo,2023-10-19,1941.93,Brazil
Sao Paulo,2023-10-21,1973.72,Brazil
Sao Paulo,2023-10-26,1990.38,Brazil
Sao Paulo,2023-10-29,1964.24,Brazil
Sao Paulo,2023-11-03,1947.18,Brazil
Sao Paulo,2023-11-09,1914.54,Brazil
Sao Paulo,2023-11-12,1910.03,Brazil
Sao Paulo,2023-11-23,1916.17,Brazil
Sao Paulo,2023-11-26,1935.11,Brazil
Sao Paulo,2023-11-30,1933.11,Brazil
Sao Paulo,2023-12-03,1905.73,Brazil
Sao Paulo,2023-12-07,1900.7,Brazil
Sao Paulo,2024-01-21,1855.74,Brazil
Sao Paulo,2024-01-23,1904.1,Brazil
Sao Paulo,2024-01-27,1941.19,Brazil
Sao Paulo,2024-01-30,1939.03,Brazil
Sao Paulo,2024-02-08,1956.23,Brazil
Sao Paulo,2024-02-10,1982.43,Brazil
Sao Paulo,2024-02-14,1985.47,Brazil
Sao Paulo,2024-02-17,2018.24,Brazil
Sao Paulo,2024-02-25,2021.07,Brazil
Sao Paulo,2024-02-29,2016.49,Brazil
Sao Paulo,2024-03-04,2006.23,Brazil
Sao Paulo,2024-03-10,2017.19,Brazil
Sao Paulo,2024-03-17,2009.2,Brazil
Sao Paulo,2024-04-05,1985.89,Brazil
Sao Paulo,2024-04-11,1996.11,Brazil
Sao Paulo,2024-04-14,1968.72,Brazil
Sao Paulo,2024-04-18,1965.25,Brazil
Sao Paulo,2024-04-21,1952.69,Brazil
Sao Paulo,2024-04-26,1950.18,Brazil
Sao Paulo,2024-04-30,1940.61,Brazil
Sao Paulo,2024-05-03,1949.84,Brazil
Sao Paulo,2024-05-05,1949.51,Brazil
Sao Paulo,2024-05-09,1959.59,Brazil
Sao Paulo,2024-05-14,1979.76,Brazil
Sao Paulo,2024-05-17,1983.84,Brazil
Sao Paulo,2024-05-24,1998.78,Brazil
Sao Paulo,2024-05-30,2001.54,Brazil
Sao Paulo,2024-06-02,1990.94,Brazil
Sao Paulo,2024-06-14,2008.39,Brazil
Sao Paulo,2024-06-16,2007.77,Brazil
Sao Paulo,2024-06-20,2004.61,Brazil
Sao Paulo,2024-06-23,2001.78,Brazil
Sao Paulo,2024-06-28,1985.91,Brazil
Sao Paulo,2024-06-30,1994.1,Brazil
Sao Paulo,2024-07-04,2000.67,Brazil
Sao Paulo,2024-07-07,2001.94,Brazil
Sao Paulo,2024-07-12,1999.4,Brazil
Sao Paulo,2024-07-18,2020.96,Brazil
Sao Paulo,2024-07-21,1995.05,Brazil
Sao Paulo,2024-07-25,1981.69,Brazil
Sao Paulo,2024-07-28,1967.7,Brazil
Sao Paulo,2024-07-31,1978.76,Brazil
Sao Paulo,2024-08-04,1996.39,Brazil
Sao Paulo,2024-08-09,2016.88,Brazil
Sao Paulo,2024-08-11,1973.2,Brazil
Sao Paulo,2024-08-16,1952.14,Brazil
Sao Paulo,2024-08-18,1947.23,Brazil
Sao Paulo,2024-08-23,1966.39,Brazil
Sao Paulo,2024-08-25,1949.53,Brazil
Sao Paulo,2024-08-29,1959.44,Brazil
Sao Paulo,2024-09-01,1960.62,Brazil
Sao Paulo,2024-09-13,1973.24,Brazil
Sao Paulo,2024-09-15,1956.68,Brazil
Sao Paulo,2024-09-19,1946.95,Brazil
Sao Paulo,2024-09-22,1921.17,Brazil
Sao Paulo,2024-09-26,1914.81,Brazil
Sao Paulo,2024-09-29,1900.32,Brazil
Sao Paulo,2024-10-06,1914.43,Brazil
Sao Paulo,2024-10-17,1932.12,Brazil
Sao Paulo,2024-10-27,1936.01,Brazil
Sao Paulo,2024-11-06,1916.78,Brazil
Sao Paulo,2024-11-10,1940.53,Brazil
Sao Paulo,2024-11-20,1929.82,Brazil
Sao Paulo,2024-11-24,1943.32,Brazil
Sao Paulo,2024-12-01,1941.78,Brazil
Sao Paulo,2024-12-05,1944.29,Brazil
Sao Paulo,2024-12-08,1902.58,Brazil
Sao Paulo,2025-01-21,1866.2,Brazil
Sao Paulo,2025-01-23,1853.51,Brazil
Sao Paulo,2025-01-26,1846.02,Brazil
Sao Paulo,2025-01-30,1867.78,Brazil
Sao Paulo,2025-02-02,1933.74,Brazil
Sao Paulo,2025-02-05,1924.22,Brazil
Sao Paulo,2025-02-08,1923.49,Brazil
Sao Paulo,2025-02-11,1924.83,Brazil
Sao Paulo,2025-02-14,1943.66,Brazil
Sao Paulo,2025-02-16,1923.81,Brazil
Sao Paulo,2025-02-19,1929.01,Brazil
Sao Paulo,2025-02-23,1932.0,Brazil
Sao Paulo,2025-03-04,1964.44,Brazil
Sao Paulo,2025-03-11,1957.51,Brazil
Sao Paulo,2025-03-29,1975.12,Brazil
Sao Paulo,2025-04-03,1968.47,Brazil
Sao Paulo,2025-04-06,1974.7,Brazil
Sao Paulo,2025-04-11,1958.11,Brazil
Sao Paulo,2025-04-13,1958.71,Brazil
Sao Paulo,2025-04-16,1946.85,Brazil
Sao Paulo,2025-04-20,1930.43,Brazil
Sao Paulo,2025-04-24,1930.67,Brazil
Sao Paulo,2025-04-26,1915.57,Brazil
Sao Paulo,2025-04-30,1931.39,Brazil
Sao Paulo,2025-05-03,1934.18,Brazil
Sao Paulo,2025-05-07,1946.62,Brazil
Sao Paulo,2025-05-11,1959.27,Brazil
Sao Paulo,2025-05-15,1972.5,Brazil
Sao Paulo,2025-05-18,1975.0,Brazil
Sao Paulo,2025-05-21,1998.29,Brazil
Sao Paulo,2025-05-24,1993.56,Brazil
Sao Paulo,2025-05-28,1974.8,Brazil
Sao Paulo,2025-05-31,1944.2,Brazil
Sao Paulo,2025-06-13,1930.97,Brazil
Sao Paulo,2025-07-12,1930.51,Brazil
Sao Paulo,2025-07-17,1930.82,Brazil
Sao Paulo,2025-07-20,1924.02,Brazil
Sao Paulo,2025-07-25,1939.57,Brazil
Sao Paulo,2025-07-27,1978.12,Brazil
Sao Paulo,2025-08-01,1978.37,Brazil
Sao Paulo,2025-08-04,2001.79,Brazil
Sao Paulo,2025-08-07,1992.07,Brazil
Sao Paulo,2025-08-09,1971.96,Brazil
Sao Paulo,2025-08-13,1921.32,Brazil
Sao Paulo,2025-08-16,1927.09,Brazil
Sao Paulo,2025-08-20,1919.15,Brazil
Sao Paulo,2025-08-25,1946.34,Brazil
Sao Paulo,2025-08-31,1974.36,Brazil
Sao Paulo,2025-09-14,1961.5,Brazil
Sao Paulo,2025-09-19,1928.71,Brazil
Sao Paulo,2025-09-22,1939.95,Brazil
Sao Paulo,2025-09-26,1968.5,Brazil
Sao Paulo,2025-09-30,1952.73,Brazil
Sao Paulo,2025-10-03,1958.74,Brazil
Sao Paulo,2025-10-05,1943.98,Brazil
Sao Paulo,2025-10-17,1970.38,Brazil
Sao Paulo,2025-10-19,1965.73,Brazil
Sao Paulo,2025-10-26,1962.15,Brazil
Sao Paulo,2025-11-03,1945.01,Brazil
Sao Paulo,2025-11-06,1913.97,Brazil
Sao Paulo,2025-11-09,1931.26,Brazil
Sao Paulo,2025-11-20,1939.7,Brazil
Sao Paulo,2025-11-23,1925.46,Brazil
Sao Paulo,2025-11-28,1888.13,Brazil
Sao Paulo,2025-12-04,1875.55,Brazil
Sao Paulo,2025-12-07,1884.55,Brazil
Sao Paulo,2026-01-12,1965.0,Brazil
Sao Paulo,2026-01-16,1960.23,Brazil
Sao Paulo,2026-01-18,1934.93,Brazil
Sao Paulo,2026-01-21,1933.88,Brazil
Sao Paulo,2026-01-24,1923.11,Brazil
Sao Paulo,2026-01-29,1880.31,Brazil
Sao Paulo,2026-02-01,1922.55,Brazil
Sao Paulo,2026-02-05,1914.89,Brazil
Sao Paulo,2026-02-08,1928.29,Brazil
Sao Paulo,2026-02-12,1913.93,Brazil
Sao Paulo,2026-02-16,1928.76,Brazil
Sao Paulo,2026-02-21,1925.91,Brazil
Sao Paulo,2026-02-25,1894.05,Brazil
Sao Paulo,2026-03-02,1916.11,Brazil
Sao Paulo,2026-03-13,1938.1,Brazil
Sao Paulo,2026-03-16,1921.62,Brazil
Sao Paulo,2026-03-19,1930.14,Brazil
Sao Paulo,2026-03-22,1937.89,Brazil
Sao Paulo,2026-04-02,1942.73,Brazil
Sao Paulo,2026-04-04,1934.62,Brazil
Sao Paulo,2026-04-08,1916.36,Brazil
Sao Paulo,2026-04-11,1921.22,Brazil
Sao Paulo,2026-04-15,1914.07,Brazil
Sao Paulo,2026-04-18,1894.94,Brazil
Sao Paulo,2026-04-22,1913.5,Brazil
Sao Paulo,2026-04-26,1894.52,Brazil
Sao Paulo,2026-04-29,1873.91,Brazil
Sao Paulo,2026-05-03,1884.47,Brazil
Sao Paulo,2026-05-08,1866.34,Brazil
Sao Paulo,2026-05-10,1890.65,Brazil
Sao Paulo,2026-05-14,1919.76,Brazil
Sao Paulo,2026-05-17,1910.09,Brazil
Sao Paulo,2026-05-20,1910.68,Brazil
Sao Paulo,2026-05-23,1916.04,Brazil
Sao Paulo,2026-05-27,1905.62,Brazil
Sao Paulo,2026-06-01,1913.32,Brazil
Sao Paulo,2026-07-23,1903.88,Brazil
Sao Paulo,2026-07-26,1883.72,Brazil
Sport Recife,2023-07-23,1856.95,Brazil
Sport Recife,2023-07-29,1853.38,Brazil
Sport Recife,2023-08-03,1850.17,Brazil
Sport Recife,2023-08-05,1858.39,Brazil
Sport Recife,2023-08-12,1848.88,Brazil
Sport Recife,2023-08-19,1838.18,Brazil
Sport Recife,2023-08-26,1849.62,Brazil
Sport Recife,2023-09-03,1860.49,Brazil
Sport Recife,2023-09-10,1854.91,Brazil
Sport Recife,2023-09-16,1867.72,Brazil
Sport Recife,2023-09-24,1870.02,Brazil
Sport Recife,2023-09-30,1863.63,Brazil
Sport Recife,2023-10-10,1877.03,Brazil
Sport Recife,2023-10-17,1867.62,Brazil
Sport Recife,2023-10-22,1862.92,Brazil
Sport Recife,2023-10-28,1856.97,Brazil
Sport Recife,2023-11-03,1847.38,Brazil
Sport Recife,2023-11-11,1844.01,Brazil
Sport Recife,2023-11-18,1867.12,Brazil
Sport Recife,2023-11-25,1849.62,Brazil
Sport Recife,2024-01-13,1885.92,Brazil
Sport Recife,2024-01-17,1887.45,Brazil
Sport Recife,2024-01-20,1885.1,Brazil
Sport Recife,2024-01-26,1870.2,Brazil
Sport Recife,2024-01-30,1878.55,Brazil
Sport Recife,2024-02-02,1866.68,Brazil
Sport Recife,2024-02-04,1842.04,Brazil
Sport Recife,2024-02-07,1834.6,Brazil
Sport Recife,2024-02-09,1848.5,Brazil
Sport Recife,2024-02-14,1837.84,Brazil
Sport Recife,2024-02-17,1832.07,Brazil
Sport Recife,2024-02-22,1822.22,Brazil
Sport Recife,2024-02-24,1825.62,Brazil
Sport Recife,2024-02-29,1848.64,Brazil
Sport Recife,2024-03-07,1847.35,Brazil
Sport Recife,2024-03-09,1873.89,Brazil
Sport Recife,2024-03-13,1880.3,Brazil
Sport Recife,2024-03-16,1886.4,Brazil
Sport Recife,2024-03-21,1869.36,Brazil
Sport Recife,2024-03-24,1864.57,Brazil
Sport Recife,2024-03-28,1853.76,Brazil
Sport Recife,2024-03-30,1832.84,Brazil
Sport Recife,2024-04-20,1835.37,Brazil
Sport Recife,2024-04-27,1874.08,Brazil
Sport Recife,2024-05-01,1853.45,Brazil
Sport Recife,2024-05-04,1863.27,Brazil
Sport Recife,2024-05-11,1859.21,Brazil
Sport Recife,2024-05-16,1867.43,Brazil
Sport Recife,2024-05-19,1888.55,Brazil
Sport Recife,2024-05-23,1843.89,Brazil
Sport Recife,2024-05-26,1854.34,Brazil
Sport Recife,2024-06-01,1852.82,Brazil
Sport Recife,2024-06-11,1848.27,Brazil
Sport Recife,2024-06-16,1851.7,Brazil
Sport Recife,2024-06-21,1846.64,Brazil
Sport Recife,2024-06-25,1850.38,Brazil
Sport Recife,2024-06-29,1849.96,Brazil
Sport Recife,2024-07-07,1848.38,Brazil
Sport Recife,2024-07-13,1853.37,Brazil
Sport Recife,2024-07-24,1841.83,Brazil
Sport Recife,2024-07-27,1836.09,Brazil
Sport Recife,2024-08-03,1833.59,Brazil
Sport Recife,2024-08-10,1834.38,Brazil
Sport Recife,2024-08-17,1841.52,Brazil
Sport Recife,2024-08-23,1839.67,Brazil
Sport Recife,2024-08-28,1842.39,Brazil
Sport Recife,2024-09-03,1829.19,Brazil
Sport Recife,2024-09-08,1826.01,Brazil
Sport Recife,2024-09-12,1836.07,Brazil
Sport Recife,2024-09-15,1838.12,Brazil
Sport Recife,2024-09-19,1853.12,Brazil
Sport Recife,2024-09-23,1858.74,Brazil
Sport Recife,2024-09-29,1867.87,Brazil
Sport Recife,2024-10-08,1866.38,Brazil
Sport Recife,2024-10-11,1853.74,Brazil
Sport Recife,2024-10-17,1859.3,Brazil
Sport Recife,2024-10-21,1873.63,Brazil
Sport Recife,2024-10-25,1875.05,Brazil
Sport Recife,2024-10-29,1875.02,Brazil
Sport Recife,2024-11-04,1888.0,Brazil
Sport Recife,2024-11-10,1889.72,Brazil
Sport Recife,2024-11-17,1886.67,Brazil
Sport Recife,2024-11-24,1928.34,Brazil
Sport Recife,2025-01-11,1828.99,Brazil
Sport Recife,2025-01-15,1671.11,Brazil
Sport Recife,2025-01-18,1614.95,Brazil
Sport Recife,2025-01-23,1651.85,Brazil
Sport Recife,2025-01-26,1651.93,Brazil
Sport Recife,2025-01-30,1697.49,Brazil
Sport Recife,2025-02-01,1756.8,Brazil
Sport Recife,2025-02-05,1796.89,Brazil
Sport Recife,2025-02-08,1814.82,Brazil
Sport Recife,2025-02-12,1820.47,Brazil
Sport Recife,2025-02-15,1839.09,Brazil
Sport Recife,2025-02-19,1860.33,Brazil
Sport Recife,2025-02-22,1875.47,Brazil
Sport Recife,2025-02-26,1882.14,Brazil
Sport Recife,2025-03-02,1883.22,Brazil
Sport Recife,2025-03-06,1895.06,Brazil
Sport Recife,2025-03-08,1901.49,Brazil
Sport Recife,2025-03-15,1900.38,Brazil
Sport Recife,2025-03-20,1903.88,Brazil
Sport Recife,2025-03-22,1912.68,Brazil
Sport Recife,2025-03-27,1941.26,Brazil
Sport Recife,2025-03-29,1923.64,Brazil
Sport Recife,2025-04-03,1902.13,Brazil
Sport Recife,2025-04-06,1910.34,Brazil
Sport Recife,2025-04-13,1898.77,Brazil
Sport Recife,2025-04-17,1884.01,Brazil
Sport Recife,2025-04-19,1880.07,Brazil
Sport Recife,2025-04-27,1859.61,Brazil
Sport Recife,2025-05-03,1868.05,Brazil
Sport Recife,2025-05-11,1829.22,Brazil
Sport Recife,2025-05-17,1808.57,Brazil
Sport Recife,2025-05-25,1856.39,Brazil
Sport Recife,2025-06-01,1834.06,Brazil
Sport Recife,2025-07-10,1840.26,Brazil
Sport Recife,2025-07-15,1850.45,Brazil
Sport Recife,2025-07-20,1850.62,Brazil
Sport Recife,2025-07-24,1872.4,Brazil
Sport Recife,2025-07-26,1859.89,Brazil
Sport Recife,2025-08-02,1868.7,Brazil
Sport Recife,2025-08-11,1856.1,Brazil
Sport Recife,2025-08-16,1850.32,Brazil
Sport Recife,2025-08-26,1825.63,Brazil
Sport Recife,2025-09-01,1814.93,Brazil
Sport Recife,2025-09-14,1808.07,Brazil
Sport Recife,2025-09-21,1816.89,Brazil
Sport Recife,2025-09-27,1812.93,Brazil
Sport Recife,2025-10-02,1787.02,Brazil
Sport Recife,2025-10-06,1810.52,Brazil
Sport Recife,2025-10-09,1814.55,Brazil
Sport Recife,2025-10-16,1822.24,Brazil
Sport Recife,2025-10-19,1823.57,Brazil
Sport Recife,2025-10-25,1812.43,Brazil
Sport Recife,2025-11-02,1812.05,Brazil
Sport Recife,2025-11-05,1810.23,Brazil
Sport Recife,2025-11-08,1791.41,Brazil
Sport Recife,2025-11-15,1793.99,Brazil
Sport Recife,2025-11-19,1743.97,Brazil
Sport Recife,2025-11-23,1725.37,Brazil
Sport Recife,2025-11-29,1726.89,Brazil
Sport Recife,2025-12-04,1704.57,Brazil
Sport Recife,2025-12-07,1686.47,Brazil
Sport Recife,2026-01-10,1643.31,Brazil
Sport Recife,2026-01-15,1528.34,Brazil
Sport Recife,2026-01-18,1500.06,Brazil
Sport Recife,2026-01-21,1597.41,Brazil
Sport Recife,2026-01-24,1659.35,Brazil
Sport Recife,2026-01-28,1715.22,Brazil
Sport Recife,2026-01-31,1717.2,Brazil
Sport Recife,2026-02-12,1764.46,Brazil
Sport Recife,2026-02-21,1753.51,Brazil
Sport Recife,2026-03-01,1772.19,Brazil
Sport Recife,2026-03-05,1805.24,Brazil
Sport Recife,2026-03-08,1802.24,Brazil
Sport Recife,2026-03-13,1834.91,Brazil
Sport Recife,2026-03-18,1841.11,Brazil
Sport Recife,2026-03-22,1858.07,Brazil
Sport Recife,2026-03-25,1840.62,Brazil
Sport Recife,2026-03-29,1813.14,Brazil
Sport Recife,2026-04-02,1785.22,Brazil
Sport Recife,2026-04-05,1789.89,Brazil
Sport Recife,2026-04-09,1781.72,Brazil
Sport Recife,2026-04-11,1797.06,Brazil
Sport Recife,2026-04-16,1816.52,Brazil
Sport Recife,2026-04-18,1808.87,Brazil
Sport Recife,2026-04-26,1792.61,Brazil
Sport Recife,2026-04-30,1785.2,Brazil
Sport Recife,2026-05-03,1814.79,Brazil
Sport Recife,2026-05-07,1809.36,Brazil
Sport Recife,2026-05-09,1793.84,Brazil
Sport Recife,2026-05-18,1764.62,Brazil
Sport Recife,2026-05-21,1797.47,Brazil
Sport Recife,2026-05-24,1786.51,Brazil
Sport Recife,2026-05-28,1759.86,Brazil
Sport Recife,2026-05-31,1774.28,Brazil
Sport Recife,2026-06-11,1771.74,Brazil
Sport Recife,2026-06-14,1778.48,Brazil
Sport Recife,2026-06-19,1784.7,Brazil
Sport Recife,2026-06-28,1774.18,Brazil
Sport Recife,2026-07-04,1778.45,Brazil
Sport Recife,2026-07-11,1778.18,Brazil
Sport Recife,2026-07-18,1786.9,Brazil
Sport Recife,2026-07-23,1785.53,Brazil
Vasco da Gama,2023-07-23,1837.3,Brazil
Vasco da Gama,2023-07-29,1819.42,Brazil
Vasco da Gama,2023-08-06,1827.41,Brazil
Vasco da Gama,2023-08-15,1815.23,Brazil
Vasco da Gama,2023-08-20,1832.57,Brazil
